cohort,label,cardName,offeredGames,keptGames,notKeptGames,keepRate,avgEloGainOffered,avgEloGainKept,avgEloGainNotKept,stddevEloGainOffered,stddevEloGainKept,stddevEloGainNotKept,avgEloDeltaOffered,avgEloDeltaKept,avgEloDeltaNotKept
prelude_standard_maps,"Prelude on, three-map comparison",Decomposers,14761,10639,4122,72.07506266513109,-0.10812275591084615,-0.006955540934298336,-0.36923823386705484,7.935023373657165,8.073218971975505,7.561380622943894,-0.22538092496723516,-0.12421370999068734,-0.48649640292344387
prelude_standard_maps,"Prelude on, three-map comparison",Deep Well Heating,14774,9973,4801,67.50372275619331,0.08041153377555164,-0.023964704702697282,0.2972297438033743,7.913481899212572,7.734560934891724,8.269407137601528,-0.03684663528083737,-0.1412228737590863,0.17997157474698527
prelude_standard_maps,"Prelude on, three-map comparison",Deimos Down,14807,13315,1492,89.9236847437023,0.5974201391233875,0.7106271122793841,-0.4128686327077748,7.975679047222626,8.1302028731127,6.347825185765244,0.4801619700669985,0.5933689432229952,-0.5301268017641638
prelude_standard_maps,"Prelude on, three-map comparison",Designed Microorganisms,14717,11843,2874,80.47156349799552,0.32472650676088877,0.3036392805876889,0.4116214335421016,7.851594454200963,7.859205411918076,7.82091700015589,0.20746833770449974,0.18638111153129988,0.2943632644857126
prelude_standard_maps,"Prelude on, three-map comparison",Development Center,14580,13655,925,93.6556927297668,0.9615912208504801,1.0593921640424753,-0.4821621621621622,8.017217270416992,8.098878254705639,6.532217498665017,0.8443330517940911,0.9421339949860863,-0.5994203312185512
prelude_standard_maps,"Prelude on, three-map comparison",Domed Crater,14510,11993,2517,82.65334252239835,0.034114403859407304,-0.057033269407154176,0.4684147794994041,7.961717077497579,7.885474171258241,8.303291505846898,-0.08314376519698172,-0.1742914384635432,0.35115661044301505
prelude_standard_maps,"Prelude on, three-map comparison",Dust Seals,14685,2408,12277,16.397684712291454,-0.19455226421518557,-0.7603820598006644,-0.0835709049442046,7.905302901185322,6.957188224317139,8.073829738205939,-0.3118104332715746,-0.8776402288570534,-0.20082907400059363
prelude_standard_maps,"Prelude on, three-map comparison",Earth Catapult,14666,14523,143,99.02495567980363,2.279830901404609,2.294360669283206,0.8041958041958042,7.99270710024835,8.005698838449035,6.392401674852601,2.1625727323482202,2.177102500226817,0.6869376351394152
prelude_standard_maps,"Prelude on, three-map comparison",Earth Office,14652,14098,554,96.21894621894621,0.7254982254982255,0.789119023975032,-0.8935018050541517,8.069285467244125,8.11691913038904,6.545806963253466,0.6082400564418365,0.671860854918643,-1.0107599741105406
prelude_standard_maps,"Prelude on, three-map comparison",Ecological Zone,14800,12592,2208,85.08108108108108,0.006148648648648648,0.11332592121982211,-0.605072463768116,7.961570821014815,8.159153151725821,6.6936194651594505,-0.11110952040774036,-0.003932247836566899,-0.7223306328245049
prelude_standard_maps,"Prelude on, three-map comparison",Electro Catapult,14743,13737,1006,93.17642270908227,0.8838770942142034,0.9481691781320521,0.005964214711729622,7.894515515612366,7.951774308393876,7.011147074353856,0.7666189251578144,0.8309110090756632,-0.11129395434465938
prelude_standard_maps,"Prelude on, three-map comparison",Energy Saving,14714,798,13916,5.423406279733587,-0.20164469212994426,-1.06265664160401,-0.15227076746191434,7.993075914215412,5.9969531335271595,8.090017885116978,-0.31890286118633326,-1.179914810660399,-0.26952893651830334
prelude_standard_maps,"Prelude on, three-map comparison",Energy Tapping,14749,11026,3723,74.7576106854702,0.4255881754695234,0.6883729366950844,-0.35267257587966694,7.956654606296972,8.193118341336588,7.155634194642073,0.30833000641313435,0.5711147676386954,-0.46993074493605597
prelude_standard_maps,"Prelude on, three-map comparison",Eos Chasma National Park,14743,3967,10776,26.907685003052297,-0.018245947229193517,-0.45576002016637257,0.1428173719376392,7.928361290670728,8.037889125537719,7.881919773122444,-0.13550411628558254,-0.5730181892227616,0.025559202881250173
prelude_standard_maps,"Prelude on, three-map comparison",Equatorial Magnetizer,14606,561,14045,3.8408873065863345,-0.24969190743530056,-1.1194295900178253,-0.21495194019223923,7.854393745114403,6.982503416380527,7.885448293813132,-0.3669500764916896,-1.2366877590742142,-0.33221010924862826
prelude_standard_maps,"Prelude on, three-map comparison",Extreme-Cold Fungus,14718,4425,10293,30.06522625356706,-0.12759885854056258,-0.5855367231638418,0.06927037792674633,7.911372776708516,7.25463427290502,8.169963914213746,-0.2448570275969516,-0.7027948922202307,-0.04798779112964269
prelude_standard_maps,"Prelude on, three-map comparison",Farming,14665,4985,9680,33.99249914763041,-0.12894647118990796,-0.1506519558676028,-0.11776859504132231,7.876965641220557,7.99149151745681,7.817725017218554,-0.24620464024629696,-0.2679101249239918,-0.23502676409771134
prelude_standard_maps,"Prelude on, three-map comparison",Fish,14614,7510,7104,51.38907896537567,-0.11625838237306692,-0.08681757656458056,-0.14738175675675674,7.88132862719737,7.999012748213078,7.755418385365648,-0.23351655142945593,-0.20407574562096958,-0.26463992581314577
prelude_standard_maps,"Prelude on, three-map comparison",Flooding,14835,10483,4352,70.66397034041118,0.04772497472194136,0.1724697128684537,-0.25275735294117646,8.07339683557895,8.41555794964361,7.174611877942842,-0.06953319433444766,0.05521154381206468,-0.3700155219975655
prelude_standard_maps,"Prelude on, three-map comparison",Food Factory,14698,1975,12723,13.437202340454483,-0.16988705946387264,-0.7275949367088608,-0.08331368387958815,7.880057831320271,6.972352626837173,8.008512643423353,-0.28714522852026164,-0.8448531057652497,-0.20057185293597718
prelude_standard_maps,"Prelude on, three-map comparison",Fuel Factory,14677,12306,2371,83.84547250800573,0.3491176670981808,0.39403542987160733,0.1159848165331084,7.93419343914011,7.960601492574034,7.793189284891591,0.2318594980417918,0.2767772608152183,-0.0012733525232806187
prelude_standard_maps,"Prelude on, three-map comparison",Fueled Generators,14818,8802,6016,59.400728843298694,-0.13139425023619922,-0.16802999318336742,-0.07779255319148937,8.005646820085786,8.182003105939113,7.740745076863635,-0.24865241929258824,-0.28528816223975645,-0.1950507222478784
prelude_standard_maps,"Prelude on, three-map comparison",Fusion Power,14590,6363,8227,43.61206305688828,-0.07141877998629198,-0.33034732044633036,0.12884405007900815,7.908984201151301,7.643622326187479,8.103057817217552,-0.188676949042681,-0.4476054895027194,0.011585881022619135
prelude_standard_maps,"Prelude on, three-map comparison",GHG Factories,14918,8783,6135,58.87518434106448,-0.09210349912856951,-0.2479790504383468,0.1310513447432763,7.993752377908558,8.1398607707321,7.775026220041885,-0.20936166818495852,-0.3652372194947358,0.013793175686887274
prelude_standard_maps,"Prelude on, three-map comparison",GHG Producing Bacteria,14684,4031,10653,27.451648052301824,-0.08437755380005448,-0.035475068221285044,-0.10288181732845209,7.935612546178454,8.039232693427158,7.896350478273087,-0.2016357228564435,-0.15273323727767407,-0.2201399863848411
prelude_standard_maps,"Prelude on, three-map comparison",Ganymede Colony,14752,10080,4672,68.32971800433839,0.032809110629067245,-0.1060515873015873,0.3324058219178082,8.017429493021956,7.921842834439367,8.212740463532025,-0.08444905842732177,-0.2233097563579763,0.21514765286141918
prelude_standard_maps,"Prelude on, three-map comparison",Gene Repair,14508,8927,5581,61.531568789633305,0.0057209815274331405,-0.055673798588551586,0.10392402795197993,8.103480990330565,8.062850595594384,8.167815631967427,-0.11153718752895588,-0.1729319676449406,-0.013334141104409086
prelude_standard_maps,"Prelude on, three-map comparison",Geothermal Power,14791,11755,3036,79.47400446217294,0.1507673585288351,0.12267120374308804,0.2595520421607378,7.999796265114007,7.997857400484573,8.007687266068913,0.03350918947244609,0.005413034686699028,0.14229387310434877
prelude_standard_maps,"Prelude on, three-map comparison",Giant Ice Asteroid,14587,13314,1273,91.27305134708988,0.9082744909851237,1.0377046717740723,-0.44540455616653574,8.081331361988966,8.209296806916862,6.444517416383756,0.7910163219287347,0.9204465027176834,-0.5626627252229247
prelude_standard_maps,"Prelude on, three-map comparison",Giant Space Mirror,14953,9656,5297,64.57567043402662,0.20912191533471544,0.19873653686826842,0.22805361525391732,7.964075790381477,7.77728320716752,8.294482196041423,0.09186374627832643,0.0814783678118794,0.1107954461975283
prelude_standard_maps,"Prelude on, three-map comparison",Grass,14537,8529,6008,58.670977505675175,-0.07828300199490953,-0.07292765857662094,-0.08588548601864181,7.979062938285671,8.039599452521543,7.89298832547251,-0.19554117105129853,-0.19018582763300995,-0.20314365507503082
prelude_standard_maps,"Prelude on, three-map comparison",Great Dam,14766,3556,11210,24.08235134769064,-0.18583231748611675,-0.7632170978627671,-0.0026761819803746653,7.973457815620209,7.470987086322297,8.118105794519485,-0.30309048654250575,-0.8804752669191561,-0.11993435103676368
prelude_standard_maps,"Prelude on, three-map comparison",Great Escarpment Consortium,14662,10309,4353,70.31100804801528,0.39264766061928796,0.538267533223397,0.047783138065701815,8.03083260837421,7.984913461144691,8.129072241761886,0.27538949156289894,0.421009364167008,-0.06947503099068719
prelude_standard_maps,"Prelude on, three-map comparison",Greenhouses,14375,9302,5073,64.7095652173913,-0.023930434782608697,-0.002902601591055687,-0.062487679873841906,8.004867414192459,8.073704409709427,7.8777277510718715,-0.1411886038389977,-0.1201607706474447,-0.17974584893023093
prelude_standard_maps,"Prelude on, three-map comparison",Hackers,14735,7795,6940,52.901255514082116,0.4897862232779097,0.8862091084028223,0.044524495677233426,7.8591692211143585,8.076457099899814,7.583623654603671,0.3725280542215207,0.7689509393464333,-0.0727336733791556
prelude_standard_maps,"Prelude on, three-map comparison",Heat Trappers,14283,9059,5224,63.425050759644336,0.13764615276902611,0.3583176951098355,-0.2450229709035222,8.037761790215667,8.46856499951383,7.214903239606985,0.0203879837126371,0.2410595260534465,-0.36228113995991124
prelude_standard_maps,"Prelude on, three-map comparison",Heather,14696,8328,6368,56.66848121937942,-0.176578660860098,-0.367195004803074,0.0727072864321608,7.937433025440234,7.999978366093843,7.848528091524708,-0.293836829916487,-0.484453173859463,-0.04455088262422821
prelude_standard_maps,"Prelude on, three-map comparison",Herbivores,14533,7442,7091,51.20759650450698,-0.15034748503406042,-0.029965063155065842,-0.27668876040050766,7.8678201325302,8.204403203766335,7.496845943773138,-0.26760565409044945,-0.14722323221145486,-0.3939469294568967
prelude_standard_maps,"Prelude on, three-map comparison",Hired Raiders,14763,12813,1950,86.79130258077626,0.08419697893382104,0.1903535471786467,-0.6133333333333333,7.924596989403597,8.08991157856038,6.698309035649351,-0.033061190122567974,0.07309537812225768,-0.7305915023897223
prelude_standard_maps,"Prelude on, three-map comparison",House Printing,14578,10178,4400,69.81753326930992,-0.01083824941692962,-0.14767144822165454,0.30568181818181817,7.976548116640158,7.830567046551843,8.296668179256468,-0.12809641847331862,-0.26492961727804354,0.18842364912542914
prelude_standard_maps,"Prelude on, three-map comparison",Ice Asteroid,14749,13196,1553,89.47047257441183,0.29113838226320427,0.31918763261594424,0.05280103026400515,7.934476427437018,8.036566589865824,7.005045600357769,0.17388021320681524,0.2019294635595552,-0.06445713879238386
prelude_standard_maps,"Prelude on, three-map comparison",Ice cap Melting,14507,857,13650,5.9074929344454405,-0.195285034810781,-0.11668611435239207,-0.2002197802197802,7.971459834568513,8.630277837207139,7.92858537612018,-0.31254320386717,-0.2339442834087811,-0.31747794927616924
prelude_standard_maps,"Prelude on, three-map comparison",Immigrant City,14740,11299,3441,76.65535956580733,-0.6662822252374491,-0.985573944596867,0.3821563498982854,7.962926522979049,7.790884418838551,8.419842020556501,-0.783540394293838,-1.102832113653256,0.26489818084189637
prelude_standard_maps,"Prelude on, three-map comparison",Immigration Shuttles,15006,7784,7222,51.872584299613486,0.05591096894575503,-0.08478931140801645,0.20756023262254222,8.006645401765155,7.678577998158967,8.343692776077809,-0.061347200110633986,-0.20204748046440546,0.09030206356615321
prelude_standard_maps,"Prelude on, three-map comparison",Import of Advanced GHG,14500,9828,4672,67.77931034482759,-0.12958620689655173,-0.1855921855921856,-0.011772260273972603,7.886442769176922,7.911857207168271,7.83224828197087,-0.24684437595294073,-0.3028503546485746,-0.12903042933036163
prelude_standard_maps,"Prelude on, three-map comparison",Imported GHG,14533,9469,5064,65.15516410926855,-0.025459299525218467,-0.22494455591931567,0.34755134281200634,7.95519978960201,7.866364224384555,8.106323742677949,-0.14271746858160747,-0.3422027249757047,0.2302931737556173
prelude_standard_maps,"Prelude on, three-map comparison",Imported Hydrogen,14765,12993,1772,87.99864544530985,0.0889265154080596,0.2195797737243131,-0.8690744920993227,7.918399191262439,8.12495992272024,6.114086875287141,-0.028331653648329416,0.10232160466792407,-0.9863326611557117
prelude_standard_maps,"Prelude on, three-map comparison",Imported Nitrogen,14656,10051,4605,68.57942139737992,-0.11981441048034934,0.013729977116704805,-0.41129207383279043,8.034009957313556,8.274182740681091,7.475662987375555,-0.23707257953673835,-0.10352819193968421,-0.5285502428891794
prelude_standard_maps,"Prelude on, three-map comparison",Indentured Workers,14511,10725,3786,73.90944800496176,-0.0017917441940596788,0.29818181818181816,-0.8515583729529846,7.9386341841331,8.272215094659362,6.836659589856911,-0.1190499132504487,0.18092364912542913,-0.9688165420093736
prelude_standard_maps,"Prelude on, three-map comparison",Industrial Center,14593,11005,3588,75.41286918385528,-0.006235866511341054,-0.07487505679236711,0.20429208472686733,8.167619464212395,8.148924541805561,8.222261897860255,-0.12349403556773007,-0.19213322584875614,0.08703391567047832
prelude_standard_maps,"Prelude on, three-map comparison",Industrial Microbes,14624,13146,1478,89.8933260393873,0.48817013129102843,0.45869465997261527,0.7503382949932341,7.980940305113126,7.90010891682561,8.665251145089972,0.3709119622346394,0.34143649091622624,0.6330801259368452
prelude_standard_maps,"Prelude on, three-map comparison",Insects,14764,12018,2746,81.40070441614739,0.1416960173394744,0.24280246297220837,-0.3008011653313911,8.04644940081532,8.181999732031654,7.409331443269663,0.024437848283085387,0.12554429391581934,-0.41805933438778015
prelude_standard_maps,"Prelude on, three-map comparison",Insulation,14839,714,14125,4.811644989554552,-0.11719118538985107,-0.9929971988795518,-0.07292035398230089,7.969518373873761,6.4784641603214865,8.03520332645977,-0.2344493544462401,-1.1102553679359408,-0.1901785230386899
prelude_standard_maps,"Prelude on, three-map comparison",Interstellar Colony Ship,14400,5565,8835,38.645833333333336,-0.11368055555555556,0.13584905660377358,-0.2708545557441992,7.976190805167503,7.92305849274386,8.005932576772608,-0.2309387246119446,0.01859088754738457,-0.3881127248005882
prelude_standard_maps,"Prelude on, three-map comparison",Invention Contest,14846,13522,1324,91.08177286811262,0.23676411154519736,0.3015086525661884,-0.4244712990936556,7.901987906612435,7.994375977920164,6.855568995413606,0.11950594248880834,0.1842504835097994,-0.5417294681500446
prelude_standard_maps,"Prelude on, three-map comparison",Inventors' Guild,14751,13987,764,94.82069012270354,0.5261338214358349,0.610280975191249,-1.0143979057591623,8.026007198685088,8.101355658534002,6.302430580565942,0.40887565237944584,0.49302280613486,-1.1316560748155513
prelude_standard_maps,"Prelude on, three-map comparison",Investment Loan,14614,10810,3804,73.97016559463528,-0.042698781989872724,0.19787234042553192,-0.7263406940063092,7.8582500872475425,8.16576884541158,6.865181572873348,-0.15995695104626173,0.08061417136914291,-0.8435988630626982
prelude_standard_maps,"Prelude on, three-map comparison",Io Mining Industries,14628,12543,2085,85.74651353568498,0.5404019688269073,0.48521087459140555,0.8724220623501199,8.039517163560127,8.044382382382624,8.004079582071563,0.42314379977051825,0.3679527055350165,0.7551638932937309
prelude_standard_maps,"Prelude on, three-map comparison",Ironworks,14610,2068,12542,14.154688569472963,-0.07932922655715263,0.10541586073500966,-0.10979110189762398,7.982221746928703,8.174885115898109,7.949926104436347,-0.19658739561354166,-0.01184230832137935,-0.227049270954013
prelude_standard_maps,"Prelude on, three-map comparison",Kelp Farming,14812,12510,2302,84.45854712395355,0.6922090197137456,0.9386091127098322,-0.6468288444830582,7.95269834115863,8.078561670844799,7.0837748468038315,0.5749508506573566,0.8213509436534432,-0.7640870135394472
prelude_standard_maps,"Prelude on, three-map comparison",Lagrange Observatory,14750,12438,2312,84.32542372881356,0.0008813559322033898,0.045344910757356485,-0.23832179930795847,7.894607957665311,7.9030489863953575,7.846418611263696,-0.11637681312418563,-0.07191325829903253,-0.35557996836434747
prelude_standard_maps,"Prelude on, three-map comparison",Lake Marineris,14595,3796,10799,26.008907159986297,-0.13771839671120248,0.002897787144362487,-0.18714695805167145,7.8714628742113995,8.389763637499394,7.680764600053272,-0.2549765657675915,-0.11436038191202652,-0.30440512710806045
prelude_standard_maps,"Prelude on, three-map comparison",Land Claim,14597,1619,12978,11.091320134274167,-0.055011303692539565,-0.423100679431748,-0.00909231006318385,7.936307955399936,7.798417323607746,7.9524426727800055,-0.17226947274892856,-0.540358848488137,-0.12635047911957287
prelude_standard_maps,"Prelude on, three-map comparison",Large Convoy,14623,12623,2000,86.32291595431855,0.1968132394173562,0.28551057593282103,-0.363,8.044056858228,8.198452709679943,6.9671731535017445,0.07955507036096719,0.168252406876432,-0.480258169056389
prelude_standard_maps,"Prelude on, three-map comparison",Lava Flows,14851,11644,3207,78.4054945794896,0.18140192579624267,0.2631398144967365,-0.1153726223885251,7.8773737407404205,7.967649847720744,7.53427005377464,0.06414375673985366,0.14588164544034748,-0.2326307914449141
prelude_standard_maps,"Prelude on, three-map comparison",Lava Tube Settlement,14527,8485,6042,58.408480759964206,-0.22427204515729332,-0.5889216263995286,0.28781860311155244,7.927409379730025,7.714970099068691,8.189755061887452,-0.34153021421368235,-0.7061797954559176,0.1705604340551634
prelude_standard_maps,"Prelude on, three-map comparison",Lichen,14569,9296,5273,63.8067128835198,-0.17537236598256573,-0.37123493975903615,0.16992224540109993,7.922455571305209,7.898085837396177,7.954247842396077,-0.29263053503895475,-0.4884931088154252,0.05266407634471092
prelude_standard_maps,"Prelude on, three-map comparison",Lightning Harvest,14625,4255,10370,29.094017094017094,-0.13504273504273503,-0.40047003525264396,-0.026133076181292188,7.938538740412753,7.525877611120637,8.099617963939183,-0.25230090409912403,-0.517728204309033,-0.1433912452376812
prelude_standard_maps,"Prelude on, three-map comparison",Livestock,14824,3187,11637,21.498920669185104,-0.23657582298974636,-0.7875745214935677,-0.08567500214832001,8.097993770636924,8.06274803169972,8.101430205012852,-0.35383399204613536,-0.9048326905499566,-0.20293317120470902
prelude_standard_maps,"Prelude on, three-map comparison",Local Heat Trapping,14624,3007,11617,20.562089715536104,-0.04697757111597374,-0.1775856335217825,-0.013170353791856762,7.918569040547075,8.028748438429943,7.889795913529787,-0.16423574017236275,-0.2948438025781715,-0.13042852284824577
prelude_standard_maps,"Prelude on, three-map comparison",Lunar Beam,14490,7646,6844,52.76742581090407,-0.0870255348516218,-0.1882029819513471,0.026008182349503216,7.921248023722884,8.057625808526872,7.765086060636221,-0.20428370390801082,-0.30546115100773613,-0.0912499867068858
prelude_standard_maps,"Prelude on, three-map comparison",Magnetic Field Dome,14512,796,13716,5.485115766262403,-0.1659316427783903,-1.236180904522613,-0.10382035578885973,7.959715420484205,6.047776033874902,8.052562286249213,-0.2831898118347793,-1.353439073579002,-0.22107852484524876
prelude_standard_maps,"Prelude on, three-map comparison",Magnetic Field Generators,14788,882,13906,5.964295374628077,-0.20347579118203948,-1.119047619047619,-0.14540486121098806,7.8649620302210215,6.183580102423465,7.956262999575874,-0.3207339602384285,-1.236305788104008,-0.2626630302673771
prelude_standard_maps,"Prelude on, three-map comparison",Mangrove,14671,6007,8664,40.944720877922435,-0.07954467998091473,0.23206259364075246,-0.29559095106186517,7.913860427650602,8.296520467774743,7.630325164979609,-0.19680284903730375,0.11480442458436345,-0.4128491201182542
prelude_standard_maps,"Prelude on, three-map comparison",Mars University,14830,14205,625,95.78556979096426,0.7900202292650034,0.8529391059486097,-0.64,8.009898972896007,8.08568669497069,5.861379464833276,0.6727620602086144,0.7356809368922207,-0.757258169056389
prelude_standard_maps,"Prelude on, three-map comparison",Martian Rails,14880,1600,13280,10.75268817204301,-0.12869623655913978,-0.865625,-0.039909638554216864,8.162706865145124,6.594106820665819,8.327593289335594,-0.24595440561552878,-0.982883169056389,-0.1571678076106059
prelude_standard_maps,"Prelude on, three-map comparison",Martian Survey,14649,10610,4039,72.42815209229299,-0.08096115775820875,-0.14797360980207352,0.09507303788066353,8.030500551577196,7.944973360543541,8.249356346234263,-0.19821932681459775,-0.26523177885846255,-0.022185131175725487
prelude_standard_maps,"Prelude on, three-map comparison",Mass Converter,14834,13234,1600,89.21396791155453,0.7352029122286639,0.857639413631555,-0.2775,8.034048578582109,8.122288502465835,7.185942342838316,0.6179447431722749,0.7403812445751661,-0.39475816905638905
prelude_standard_maps,"Prelude on, three-map comparison",Media Archives,14542,5093,9449,35.02269288956127,-0.09441617384128731,0.04025132534851757,-0.1670017991321833,7.842780511251937,7.804951754676808,7.862550110367282,-0.21167434289767634,-0.07700684370787145,-0.2842599681885723
prelude_standard_maps,"Prelude on, three-map comparison",Media Group,14661,14147,514,96.49409999317918,0.9439328831594025,1.0212765957446808,-1.1848249027237354,7.945920181623979,8.012743436759765,5.398982222012651,0.8266747141030135,0.9040184266882918,-1.3020830717801244
prelude_standard_maps,"Prelude on, three-map comparison",Medical Lab,14736,12259,2477,83.19082519001086,0.1347041259500543,0.15311199934741823,0.04360113039967703,7.892876319430292,7.922983459103707,7.74307995491285,0.01744595689366528,0.03585383029102922,-0.07365703865671198
prelude_standard_maps,"Prelude on, three-map comparison",Methane From Titan,14565,10000,4565,68.65774116031582,0.14898729831788535,0.0309,0.4076670317634173,8.020823530320866,7.975293456705657,8.114543857177333,0.03172912926149633,-0.08635816905638902,0.29040886270702826
prelude_standard_maps,"Prelude on, three-map comparison",Micro-Mills,14758,2318,12440,15.706735329990513,-0.1909472828296517,-0.9141501294219154,-0.056189710610932475,7.830806871443247,6.599130083387407,8.032521541501042,-0.3082054518860407,-1.0314082984783044,-0.1734478796673215
prelude_standard_maps,"Prelude on, three-map comparison",Mine,14722,14349,373,97.46637685097133,0.6793913870398044,0.6994215624782215,-0.09115281501340483,8.03533365879351,8.030323963268467,8.199610009787436,0.5621332179834154,0.5821633934218325,-0.20841098406979386
prelude_standard_maps,"Prelude on, three-map comparison",Mineral Deposit,14608,13006,1602,89.03340635268346,0.09713855421686747,0.19137321236352453,-0.6679151061173533,8.090773267255257,8.168989251795935,7.38329270317932,-0.020119614839521544,0.07411504330713552,-0.7851732751737422
prelude_standard_maps,"Prelude on, three-map comparison",Mining Area,14702,14314,388,97.36090327846551,0.9562644538158074,0.9749895207489171,0.2654639175257732,7.852722621539116,7.865249933628286,7.351924499141157,0.8390062847594184,0.8577313516925281,0.14820574846938417
prelude_standard_maps,"Prelude on, three-map comparison",Mining Expedition,14797,4044,10753,27.32986416165439,-0.15834290734608367,-0.8234421364985163,0.091788338138194,8.014045534506838,7.6368208904784165,8.137687009307074,-0.27560107640247267,-0.9407003055549052,-0.02546983091819502
prelude_standard_maps,"Prelude on, three-map comparison",Mining Rights,14787,14650,137,99.07351051599377,0.963751944275377,0.9786348122866895,-0.6277372262773723,7.909387121792263,7.925313155965975,5.768840360671532,0.846493775218988,0.8613766432303005,-0.7449953953337612
prelude_standard_maps,"Prelude on, three-map comparison",Miranda Resort,14722,10497,4225,71.30145360684689,0.20662953403070236,0.27398304277412594,0.03928994082840237,8.089344824608837,8.071812455902592,8.1312836696864,0.08937136497431335,0.1567248737177369,-0.07796822822798664
prelude_standard_maps,"Prelude on, three-map comparison",Mohole Area,14925,11957,2968,80.11390284757118,0.5829145728643216,0.6599481475286443,0.2725741239892183,7.977977608588278,8.10980467381479,7.416414071893128,0.46565640380793255,0.5426899784722553,0.1553159549328293
prelude_standard_maps,"Prelude on, three-map comparison",Moss,14713,8888,5825,60.40916196560865,-0.16346088493169306,-0.161003600360036,-0.16721030042918456,7.960401404629089,8.204408680780706,7.573644127187288,-0.28071905398808206,-0.278261769416425,-0.2844684694855736
prelude_standard_maps,"Prelude on, three-map comparison",Natural Preserve,14689,14397,292,98.01211791136224,0.7607733678262646,0.7885670625824824,-0.6095890410958904,7.995289657062866,8.020432706452244,6.503896043761631,0.6435151987698756,0.6713088935260935,-0.7268472101522794
prelude_standard_maps,"Prelude on, three-map comparison",Nitrite Reducing Bacteria,14585,3201,11384,21.94720603359616,-0.15310250257113472,-0.6232427366447985,-0.02090653548840478,7.945918759910321,7.395979286502432,8.089214314874681,-0.27036067162752375,-0.7405009057011874,-0.1381647045447938
prelude_standard_maps,"Prelude on, three-map comparison",Nitrogen-Rich Asteroid,14493,12971,1522,89.49837852756504,0.6411371006692886,0.7890679207462802,-0.6195795006570303,7.998639452950807,8.135224199143414,6.591825298793165,0.5238789316128997,0.6718097516898912,-0.7368376697134192
prelude_standard_maps,"Prelude on, three-map comparison",Nitrophilic Moss,14511,9992,4519,68.85810764247812,0.07504651643580731,0.13540832666132907,-0.05842000442575791,7.962062330214059,8.101163201299887,7.644702313751456,-0.0422116526205817,0.018150157604940056,-0.17567817348214693
prelude_standard_maps,"Prelude on, three-map comparison",Noctis City,14796,12361,2435,83.54284941876183,-0.02669640443363071,-0.13073375940457893,0.5014373716632443,7.939107794531034,7.914637285001716,8.043093286639404,-0.14395457349001972,-0.24799192846096796,0.3841792026068553
prelude_standard_maps,"Prelude on, three-map comparison",Noctis Farming,14704,8670,6034,58.96354733405876,-0.007412948857453754,-0.018685121107266434,0.008783559827643355,7.8879893666870435,7.959806263154788,7.784267311819056,-0.12467111791384276,-0.13594329016365544,-0.10847460922874566
prelude_standard_maps,"Prelude on, three-map comparison",Nuclear Power,14507,6557,7950,45.19886951127042,-0.16061211828772318,-0.2255604697270093,-0.1070440251572327,7.9825820905242475,8.026795006847468,7.946036906558601,-0.2778702873441122,-0.3428186387833983,-0.22430219421362171
prelude_standard_maps,"Prelude on, three-map comparison",Nuclear Zone,14860,13735,1125,92.4293405114401,1.0329744279946165,1.1473607571896614,-0.3635555555555556,7.996440096168291,8.07875779410483,6.761592508740134,0.9157162589382275,1.0301025881332724,-0.4808137246119446
prelude_standard_maps,"Prelude on, three-map comparison",Olympus Conference,14527,14101,426,97.06752942796173,0.9098230880429545,0.9578753279909227,-0.6807511737089202,8.087424469389184,8.144314372114554,5.684360827977555,0.7925649189865656,0.8406171589345337,-0.7980093427653092
prelude_standard_maps,"Prelude on, three-map comparison",Open City,14864,3196,11668,21.5016146393972,-0.18359795479009688,-0.10200250312891114,-0.2059478916695235,7.9624444852914475,8.029264689271676,7.944243577482352,-0.3008561238464859,-0.21926067218530015,-0.3232060607259125
prelude_standard_maps,"Prelude on, three-map comparison",Optimal Aerobraking,14586,13803,783,94.63183874948581,0.56588509529686,0.6226182713902775,-0.4342273307790549,7.890540086756264,7.959219065542187,6.486101874686929,0.448626926240471,0.5053601023338885,-0.5514854998354439
prelude_standard_maps,"Prelude on, three-map comparison",Ore Processor,14591,2572,12019,17.627304502775683,-0.12281543417174971,-0.30909797822706064,-0.08295199267825942,7.919903674366129,8.015234112075374,7.899120030698731,-0.24007360322813873,-0.42635614728344967,-0.20021016173464845
prelude_standard_maps,"Prelude on, three-map comparison",Permafrost extraction,14709,1921,12788,13.060031273370045,-0.2179617921000748,-0.5471108797501302,-0.16851736002502346,7.955287129713819,8.608377292927326,7.8516582448025805,-0.3352199611564638,-0.6643690488065191,-0.28577552908141246
prelude_standard_maps,"Prelude on, three-map comparison",Peroxide Power,14640,9322,5318,63.67486338797814,-0.031762295081967214,-0.04119287706500751,-0.015231289958631064,7.877200797624268,8.06799889385133,7.531811617742411,-0.14902046413835623,-0.15845104612139652,-0.13248945901502007
prelude_standard_maps,"Prelude on, three-map comparison",Pets,14721,8993,5728,61.08959989131173,-0.27898919910332176,-0.4410096741910375,-0.024615921787709497,7.954751414416962,7.654408136953758,8.399047992846613,-0.3962473681597108,-0.5582678432474265,-0.14187409084409852
